orf_name,gene,TSS,chr,strand,f_gene_index,replication_timing,replication_H_index,expression_at_replication,replication_direction
YLR144C,ACF2,432037,12,-,3323,42.70508474,175,11.016821690437444,right
YLR145W,RMP1,432160,12,+,3324,42.70508474,175,9.621077041816532,right
YLR146C,SPE4,433756,12,-,3325,43.21038474,176,10.177380021543163,right
YLR146W-A,YLR146W-A,433871,12,+,3326,43.21038474,176,8.056833972497644,right
YLR147C,SMD3,434495,12,-,3327,43.21038474,176,9.538794348337458,right
YLR148W,PEP3,434594,12,+,3328,43.21038474,176,11.199625323245783,left
YLR149C,YLR149C,439823,12,-,3329,41.69468474,173,8.324177668097228,left
YLR150W,STM1,440442,12,+,3330,41.69468474,173,16.354697229486234,left
YLR151C,PCD1,442739,12,-,3331,38.66338474,167,8.650666990349627,early_peak
YLR152C,YLR152C,444836,12,-,3332,41.69468474,173,10.037163759586207,late_trough
YLR163C,MAS1,493280,12,-,3333,40.68428474,171,11.760441646393298,left
YLR164W,YLR164W,493883,12,+,3334,40.68428474,171,7.570529831100236,left
YLR165C,PUS5,495267,12,-,3335,38.15818474,166,8.248211980219375,left
YLR166C,SEC10,498081,12,-,3336,37.14778474,164,11.785260153896761,left
YLR167W,RPS31,498891,12,+,3337,37.14778474,164,17.86358703142857,left
YLR168C,UPS2,500270,12,-,3338,36.64258474,163,10.439432532680147,left
YLR170C,APS1,501075,12,-,3339,35.63218474,161,9.625848933443724,left
YLR172C,DPH5,502191,12,-,3340,35.63218474,161,12.072024194063458,right
YLR173W,YLR173W,502341,12,+,3341,35.63218474,161,9.529947694433856,left
YLR174W,IDP2,504591,12,+,3342,35.12698474,160,8.00589474503113,left
YLR175W,CBF5,506106,12,+,3343,33.10608474,156,14.384909306841223,left
YLR176C,RFX1,510455,12,-,3344,29.56958474,149,8.561841954296158,left
YLR177W,YLR177W,510888,12,+,3345,29.56958474,149,9.67029863085886,right
YLR178C,TFS1,513852,12,-,3346,30.57998474,151,9.113059670617176,right
YLR179C,YLR179C,514765,12,-,3347,30.57998474,151,12.600153666690202,right
YLR180W,SAM1,515207,12,+,3348,34.116484740000004,158,15.491428480820085,right
YLR181C,VTA1,517693,12,-,3349,34.62168474,159,10.584532039342278,right
YLR182W,SWI6,517887,12,+,3350,34.62168474,159,11.89502973245533,right
YLR183C,TOS4,522047,12,-,3351,36.13738474,162,12.107551092374214,right
YLR185W,RPL37A,522673,12,+,3352,36.13738474,162,14.82778816468573,right
YLR186W,EMG1,523576,12,+,3353,37.14778474,164,11.726926595873666,right
YLR187W,SKG3,524833,12,+,3354,37.14778474,164,10.663057491861077,right
YLR188W,MDL1,528232,12,+,3355,41.18948474,172,11.770023825654865,right
YLR189C,ATG26,534629,12,-,3356,43.71558474,177,11.654948798934543,right
YLR190W,MMR1,534837,12,+,3357,43.71558474,177,12.049786888353559,right
YLR195C,NMT1,543336,12,-,3358,48.262484740000005,186,11.479219731633354,right
YLR196W,PWP1,543916,12,+,3359,48.262484740000005,186,12.607950669090389,right
YLR197W,NOP56,546062,12,+,3360,49.77808474,189,14.63016795185914,right
YLR199C,PBA1,548817,12,-,3361,52.30418474,194,10.492906092388226,right
YLR200W,YKE2,548985,12,+,3362,52.30418474,194,10.389766810145924,right
YLR201C,COQ9,550294,12,-,3363,52.30418474,194,9.785061370101744,right
YLR203C,MSS51,552025,12,-,3364,52.30418474,194,11.511834248369254,right
YLR204W,QRI5,552241,12,+,3365,52.30418474,194,10.581245565449377,right
YLR205C,HMX1,553718,12,-,3366,52.30418474,194,11.9730471118584,right
YLR206W,ENT2,554439,12,+,3367,52.30418474,194,11.576665428257385,right
YLR207W,HRD3,556789,12,+,3368,52.30418474,194,11.277378043684303,right
YLR208W,SEC13,559436,12,+,3369,52.30418474,194,12.63810455545788,right
YLR209C,PNP1,561767,12,-,3370,52.30418474,194,10.397264298914632,right
YLR210W,CLB4,561931,12,+,3371,52.30418474,194,10.385981576363273,left
YLR211C,YLR211C,564582,12,-,3372,50.788584740000005,191,8.511145567493884,left
YLR212C,TUB4,566327,12,-,3373,50.788584740000005,191,9.685101019436038,left
YLR213C,CRR1,568078,12,-,3374,49.27288474,188,9.659086505636155,left
YLR214W,FRE1,568519,12,+,3375,49.27288474,188,14.71385069747493,left
YLR215C,CDC123,571900,12,-,3376,44.72598474,179,9.519867751352415,left
YLR216C,CPR6,573243,12,-,3377,42.19988474,174,13.513870234780404,left
YLR218C,COA4,573766,12,-,3378,42.19988474,174,9.262911513826424,right
YLR219W,MSC3,573979,12,+,3379,42.19988474,174,10.949778662442684,left
YLR220W,CCC1,576673,12,+,3380,37.65298474,165,11.386673445176676,left
YLR221C,RSA3,579058,12,-,3381,36.13738474,162,11.033187773521632,left
YLR222C,UTP13,581817,12,-,3382,34.62168474,159,12.432201895577402,left
YLR223C,IFH1,585803,12,-,3383,29.56958474,149,11.72358545234854,left
YLR224W,YLR224W,586175,12,+,3384,29.56958474,149,10.887377438890109,left
YLR225C,YLR225C,588987,12,-,3385,28.55918474,147,10.629588294315598,early_peak
YLR226W,BUR2,589306,12,+,3386,29.56958474,149,9.995837107669898,late_trough
YLR228C,ECM22,602667,12,-,3387,28.55918474,147,10.478190825268149,left
YLR229C,CDC42,604997,12,-,3388,27.98208474,97,11.835872915731146,early_peak
YLR231C,BNA5,607147,12,-,3389,32.60088474,155,10.51300985005755,right
YLR233C,EST1,609567,12,-,3390,34.62168474,159,8.998628736438798,right
YLR234W,TOP3,609720,12,+,3391,34.62168474,159,9.490894046119509,right
YLR237W,THI7,612301,12,+,3392,35.63218474,161,9.635115161006993,right
YLR238W,FAR10,614697,12,+,3393,36.13738474,162,9.821068141473486,right
YLR239C,LIP2,617376,12,-,3394,36.13738474,162,10.33676367770989,right
YLR240W,VPS34,617533,12,+,3395,36.13738474,162,11.134191818453829,right
YLR241W,YLR241W,620436,12,+,3396,37.14778474,164,11.619215506975381,right
YLR242C,ARV1,623987,12,-,3397,38.15818474,166,9.399871569126775,right
YLR243W,YLR243W,624144,12,+,3398,38.15818474,166,10.349786345041736,right
YLR244C,MAP1,626350,12,-,3399,38.66338474,167,12.540667799996339,right
YLR245C,CDD1,626932,12,-,3400,38.66338474,167,8.761310798759446,right
YLR246W,ERF2,627118,12,+,3401,39.67388474,169,9.58455223904496,right
YLR247C,IRC20,633372,12,-,3402,40.17908474,170,12.128384880581464,right
YLR248W,RCK2,633675,12,+,3403,40.17908474,170,12.240289748353797,left
YLR249W,YEF3,636741,12,+,3404,39.67388474,169,18.65315679732721,early_peak
YLR250W,SSP120,640274,12,+,3405,40.17908474,170,11.698985596699469,right
YLR251W,SYM1,641404,12,+,3406,40.17908474,170,7.972400888584922,right
YLR253W,YLR253W,642541,12,+,3407,40.17908474,170,11.292987066514721,right
YLR254C,NDL1,645072,12,-,3408,40.17908474,170,7.87170084713779,right
YLR256W,HAP1,646125,12,+,3409,40.17908474,170,11.124138421920286,left
YLR257W,YLR257W,658623,12,+,3410,34.116484740000004,158,13.167077645824044,early_peak
YLR258W,GSY2,660629,12,+,3411,49.27288474,188,10.375900922296243,late_trough
YLR259C,HSP60,665037,12,-,3412,36.13738474,162,16.06007863398202,left
YLR260W,LCB5,665717,12,+,3413,36.13738474,162,11.181333612779989,right
YLR262C,YPT6,668941,12,-,3414,36.13738474,162,10.864882719125973,right
YLR262C-A,TMA7,669685,12,-,3415,36.13738474,162,12.58832022523597,right
YLR263W,RED1,669852,12,+,3416,36.13738474,162,8.83616950294534,right
YLR264W,RPS28B,673125,12,+,3417,39.16868474,168,12.423579485497148,right
YLR264C-A,YLR264C-A,673944,12,-,3418,39.16868474,168,5.110545171535549,right
YLR265C,NEJ1,675459,12,-,3419,41.69468474,173,8.927311319613686,right
YLR266C,PDR8,677695,12,-,3420,43.71558474,177,10.608502460643116,right
YLR267W,BOP2,678212,12,+,3421,43.71558474,177,8.320941119929566,right
YLR268W,SEC22,680150,12,+,3422,44.72598474,179,11.000511722072867,right
YLR270W,DCS1,681078,12,+,3423,44.72598474,179,10.82748624434463,right
YLR271W,YLR271W,682600,12,+,3424,44.72598474,179,8.3738826266129,right
YLR272C,YCS4,687295,12,-,3425,45.736384740000005,181,11.765926466645169,right
YLR273C,PIG1,691259,12,-,3426,47.75728474,185,6.639523331655321,right
YLR274W,MCM5,691528,12,+,3427,47.75728474,185,9.854487346727453,right
YLR275W,SMD2,694324,12,+,3428,47.75728474,185,9.253022424072574,right
YLR276C,DBP9,696927,12,-,3429,50.28328474,190,12.525411526032538,late_trough
YLR277C,YSH1,699644,12,-,3430,49.27288474,188,11.446294499557082,left
YLR278C,YLR278C,704330,12,-,3431,49.27288474,188,11.856430096788534,right
YLR281C,YLR281C,704975,12,-,3432,49.27288474,188,6.879071329837952,left
YLR283W,YLR283W,705151,12,+,3433,47.25208474,184,9.53870311111135,left
YLR284C,ECI1,707103,12,-,3434,46.74678474,183,7.908098226723401,left
YLR285W,NNT1,707327,12,+,3435,46.74678474,183,11.252779148673293,right
YLR285C-A,YLR285C-A,708338,12,-,3436,46.74678474,183,8.699044543584394,left
YLR286C,CTS1,710368,12,-,3437,45.23118474,180,12.416701997618603,left
YLR287C,YLR287C,712129,12,-,3438,44.22078474,178,11.055502618802409,left
YLR287C-A,RPS30A,713202,12,-,3439,41.69468474,173,15.600788624578168,left
YLR288C,MEC3,714960,12,-,3440,41.69468474,173,9.84844313954886,left
YLR289W,GUF1,715060,12,+,3441,38.66338474,167,10.040498478865288,early_peak
YLR290C,YLR290C,717993,12,-,3442,39.16868474,168,9.258057784882608,late_trough
YLR291C,GCD7,719528,12,-,3443,37.14778474,164,12.283300891611598,left
YLR292C,SEC72,720391,12,-,3444,37.14778474,164,11.324644539674564,left
YLR293C,GSP1,721468,12,-,3445,36.64258474,163,14.709535790497158,left
YLR295C,ATP14,722413,12,-,3446,36.64258474,163,11.516979352050711,right
YLR301W,YLR301W,730780,12,+,3447,38.15818474,166,12.196844233579617,late_trough
YLR304C,ACO1,737588,12,-,3448,33.61128474,157,15.249686575881473,left
YLR305C,STT4,743901,12,-,3449,31.59048474,153,13.078042985006153,left
YLR306W,UBC12,744070,12,+,3450,31.59048474,153,8.999543117805212,left
YLR307W,CDA1,745620,12,+,3451,30.07478474,150,6.165993822871866,early_peak
YLR307C-A,YLR307C-A,747111,12,-,3452,33.10608474,156,4.881109665440365,right
YLR308W,CDA2,747937,12,+,3453,33.10608474,156,5.423609699106726,right
YLR309C,IMH1,751791,12,-,3454,33.61128474,157,12.007118006173362,right
YLR310C,CDC25,757144,12,-,3455,36.64258474,163,12.722649287729928,right
YLR312C,YLR312C,758833,12,-,3456,36.64258474,163,6.213021840038535,right
YLR312W-A,MRPL15,759469,12,+,3457,38.66338474,167,10.657685024356388,right
YLR313C,SPH1,762382,12,-,3458,41.18948474,172,8.638430140181924,right
YLR314C,CDC3,764178,12,-,3459,43.71558474,177,12.867073799835293,right
YLR315W,NKP2,764755,12,+,3460,43.71558474,177,7.56680295158733,right
YLR316C,TAD3,766368,12,-,3461,44.22078474,178,9.87264322833492,right
YLR318W,EST2,766582,12,+,3462,44.22078474,178,9.238604341604521,right
YLR319C,BUD6,771756,12,-,3463,45.23118474,180,11.201981047095813,right
YLR320W,MMS22,771941,12,+,3464,45.23118474,180,10.858411403177504,left
YLR321C,SFH1,777873,12,-,3465,44.72598474,179,10.702062247756558,left
YLR323C,CWC24,778980,12,-,3466,44.72598474,179,8.870757679159981,left
YLR324W,PEX30,779149,12,+,3467,41.18948474,172,10.665176447779354,left
YLR325C,RPL38,781401,12,-,3468,38.66338474,167,15.59278849876649,left
YLR326W,YLR326W,782089,12,+,3469,38.66338474,167,9.774624606491978,left
YLR327C,TMA10,783657,12,-,3470,36.64258474,163,8.985253902540808,left
YLR328W,NMA1,784703,12,+,3471,36.64258474,163,11.393351035627896,left
YLR329W,REC102,786442,12,+,3472,36.13738474,162,6.386513440364858,left
YLR333C,RPS25B,796407,12,-,3473,35.12698474,160,14.624446562215116,early_peak
YLR335W,NUP2,797422,12,+,3474,35.63218474,161,12.529336576199155,right
YLR336C,SGD1,802438,12,-,3475,37.65298474,165,11.583690462395513,right
YLR337C,VRP1,805163,12,-,3476,39.67388474,169,8.034478827681555,right
YLR340W,RPP0,805828,12,+,3477,39.67388474,169,17.588755919081535,left
YLR341W,SPO77,807385,12,+,3478,38.15818474,166,6.156477236738157,early_peak
YLR342W,FKS1,809741,12,+,3479,40.68428474,171,17.060562845680348,right
YLR342W-A,YLR342W-A,815810,12,+,3480,44.72598474,179,12.017166944647492,right
YLR343W,GAS2,816094,12,+,3481,44.72598474,179,8.363379448239812,left
YLR344W,RPL26A,819268,12,+,3482,44.22078474,178,14.151890970477906,left
YLR345W,YLR345W,820449,12,+,3483,44.22078474,178,10.274839075780916,left
YLR346C,YLR346C,822645,12,-,3484,43.71558474,177,6.03969677078745,early_peak
YLR347C,KAP95,826540,12,-,3485,45.736384740000005,181,13.124480325190811,right
YLR348C,DIC1,827996,12,-,3486,47.75728474,185,12.871245353493208,right
YLR350W,ORM2,828684,12,+,3487,47.75728474,185,10.686674900201146,right
YLR351C,NIT3,830380,12,-,3488,50.788584740000005,191,11.870580036830004,right
YLR352W,YLR352W,830978,12,+,3489,50.788584740000005,191,9.858010195814591,right
YLR353W,BUD8,833872,12,+,3490,52.30418474,194,11.248982647177371,right
YLR354C,TAL1,837399,12,-,3491,52.30418474,194,14.287599339190312,right
YLR355C,ILV5,839333,12,-,3492,52.30418474,194,16.103553617521534,right
YLR356W,ATG33,840286,12,+,3493,52.30418474,194,8.991377441828266,right
YLR357W,RSC2,841280,12,+,3494,52.30418474,194,11.61867595949916,right
YLR359W,ADE13,844215,12,+,3495,52.30418474,194,12.794123587794559,right
YLR360W,VPS38,846027,12,+,3496,52.80938474,195,10.315334916340124,right
YLR361C,DCR2,849146,12,-,3497,52.80938474,195,10.635177178373949,right
YLR361C-A,YLR361C-A,849703,12,-,3498,52.80938474,195,8.376861636282955,right
YLR362W,STE11,849837,12,+,3499,52.80938474,195,10.479797474607254,right
YLR363C,NMD4,853219,12,-,3500,52.80938474,195,9.465354074873016,right
YLR363W-A,YLR363W-A,853452,12,+,3501,52.80938474,195,9.732556736534013,right
YLR364W,GRX8,854062,12,+,3502,52.80938474,195,10.32056161107462,right
YLR367W,RPS22B,855832,12,+,3503,52.80938474,195,13.96143621032885,right
YLR368W,MDM30,857475,12,+,3504,52.80938474,195,10.448661845611994,right
YLR369W,SSQ1,859530,12,+,3505,52.80938474,195,11.114577316818576,right
YLR370C,ARC18,862295,12,-,3506,52.80938474,195,10.433349735497163,right
YLR371W,ROM2,862517,12,+,3507,52.80938474,195,11.862263959710305,left
YLR372W,SUR4,867211,12,+,3508,52.30418474,194,13.734225366382947,left
YLR373C,VID22,871384,12,-,3509,52.30418474,194,11.252004565655433,right
YLR375W,STP3,871608,12,+,3510,52.30418474,194,11.08488948603314,right
YLR376C,PSY3,873602,12,-,3511,52.30418474,194,7.7564619137010995,right
YLR377C,FBP1,874792,12,-,3512,52.30418474,194,6.054686736812538,left
YLR378C,SEC61,877384,12,-,3513,50.788584740000005,191,12.785041228719969,left
YLR380W,CSR1,878204,12,+,3514,50.788584740000005,191,11.221106763877916,left
YLR381W,CTF3,879678,12,+,3515,47.75728474,185,9.272412233404983,left
YLR382C,NAM2,884997,12,-,3516,46.24158474,182,10.516901128012059,left
YLR383W,SMC6,885207,12,+,3517,43.71558474,177,11.19245308393284,early_peak
YLR384C,IKI3,892886,12,-,3518,44.22078474,178,13.69754996660629,right
YLR385C,SWC7,893429,12,-,3519,44.72598474,179,8.148641038686302,right
YLR386W,VAC14,893607,12,+,3520,44.72598474,179,11.159116622489147,right
YLR387C,REH1,897722,12,-,3521,51.29378474,192,11.967287428115865,right
YLR388W,RPS29A,898095,12,+,3522,51.29378474,192,14.353938789160468,right
YLR389C,STE23,902661,12,-,3523,51.79898474,193,12.346949595492916,late_trough
YLR390W,ECM19,903127,12,+,3524,51.29378474,192,8.50904731357226,left
YLR390W-A,CCW14,903671,12,+,3525,51.29378474,192,13.244882971221179,right
YLR392C,ART10,906485,12,-,3526,51.29378474,192,9.774766941646574,right
YLR393W,ATP10,907036,12,+,3527,51.29378474,192,8.890945343033128,right
YLR395C,COX8,910009,12,-,3528,51.29378474,192,11.656137251772847,right
YLR396C,VPS33,912349,12,-,3529,51.29378474,192,10.955849469227623,left
YLR397C,AFG2,914962,12,-,3530,50.28328474,190,11.47022015712233,left
YLR398C,SKI2,919060,12,-,3531,45.23118474,180,12.702556658316157,left
YLR399C,BDF1,921643,12,-,3532,44.22078474,178,12.383843537357606,left
YLR401C,DUS3,924497,12,-,3533,42.70508474,175,11.81601059813467,left
YLR403W,SFP1,924932,12,+,3534,42.70508474,175,11.250818081921182,right
YLR404W,FLD1,928715,12,+,3535,44.22078474,178,9.382912979148124,right
YLR405W,DUS4,929783,12,+,3536,44.72598474,179,10.120348925728987,right
YLR406C,RPL31B,931782,12,-,3537,44.72598474,179,14.214953847626697,right
YLR406C-A,YLR406C-A,932476,12,-,3538,44.72598474,179,5.152018007335184,right
YLR407W,YLR407W,932724,12,+,3539,44.72598474,179,9.95528121133953,right
YLR408C,BLS1,934237,12,-,3540,45.23118474,180,7.4003230477315745,late_trough
YLR409C,UTP21,937282,12,-,3541,44.22078474,178,13.030542203680836,left
YLR410W,VIP1,937481,12,+,3542,44.22078474,178,12.949454168293249,right
YLR411W,CTR3,947140,12,+,3543,47.25208474,184,8.022974264662079,right
YLR412W,BER1,948352,12,+,3544,47.25208474,184,10.41547805034376,left
YLR412C-A,YLR412C-A,950659,12,-,3545,45.23118474,180,5.400693237039548,early_peak
YLR413W,YLR413W,951110,12,+,3546,45.736384740000005,181,14.115271049247564,late_trough
YLR414C,PUN1,954275,12,-,3547,45.23118474,180,11.363977858048969,left
YLR415C,YLR415C,954597,12,-,3548,45.23118474,180,5.715160251554422,right
YLR417W,VPS36,954950,12,+,3549,45.23118474,180,9.801931232639939,right
YLR418C,CDC73,958156,12,-,3550,48.262484740000005,186,10.819831596089536,right
YLR419W,YLR419W,958368,12,+,3551,48.262484740000005,186,12.071896214099489,right
YLR420W,URA4,963762,12,+,3552,52.30418474,194,11.541845075412109,right
YLR421C,RPN13,965598,12,-,3553,52.30418474,194,11.870395640646441,right
YLR422W,YLR422W,965783,12,+,3554,52.30418474,194,12.202030289845913,left
YLR426W,YLR426W,987040,12,+,3555,49.77808474,189,9.621877080342879,left
YLR427W,MAG2,988325,12,+,3556,49.77808474,189,11.121877450362641,left
YLR429W,CRN1,990731,12,+,3557,45.736384740000005,181,13.307808247000319,left
YLR430W,SEN1,993137,12,+,3558,44.72598474,179,12.927057623447212,left
YLR431C,ATG23,1001992,12,-,3559,41.18948474,172,9.068081640238887,left
YLR432W,IMD3,1002326,12,+,3560,41.18948474,172,13.647206828003062,left
YLR433C,CNA1,1006123,12,-,3561,36.13738474,162,10.494907102103056,left
YLR435W,TSR2,1006314,12,+,3562,36.13738474,162,11.15615081516277,right
YLR436C,ECM30,1011340,12,-,3563,39.67388474,169,11.187294542957805,right
YLR437C,DIF1,1012042,12,-,3564,39.67388474,169,10.95704801380684,right
YLR438W,CAR2,1012467,12,+,3565,39.67388474,169,11.721813203025198,right
YLR438C-A,LSM3,1014238,12,-,3566,41.69468474,173,10.877951896569522,right
YLR440C,SEC39,1017767,12,-,3567,43.71558474,177,11.027390479691006,right
YLR441C,RPS1A,1018937,12,-,3568,43.71558474,177,16.218438853899055,right
YLR442C,SIR3,1022290,12,-,3569,44.22078474,178,10.806621355921708,right
YLR443W,ECM7,1022483,12,+,3570,44.22078474,178,10.887152131279333,right
YLR445W,YLR445W,1024189,12,+,3571,45.23118474,180,5.357253689959604,right
YLR446W,YLR446W,1025145,12,+,3572,46.24158474,182,8.427068699638982,right
YLR447C,VMA6,1027930,12,-,3573,47.25208474,184,13.87112919912853,right
YLR448W,RPL6B,1028800,12,+,3574,47.25208474,184,15.231904082344395,right
YLR449W,FPR4,1030814,12,+,3575,49.77808474,189,13.263295402909094,late_trough
YLR450W,HMG2,1032445,12,+,3576,49.27288474,188,12.11856983639948,early_peak
YLR451W,LEU3,1036002,12,+,3577,49.77808474,189,11.086044509833375,late_trough
YLR452C,SST2,1041423,12,-,3578,48.262484740000005,186,12.255966363201024,left
YLR453C,RIF2,1043037,12,-,3579,47.75728474,185,8.571085388401574,left
YLR454W,FMP27,1043860,12,+,3580,47.75728474,185,13.001998114185021,left
YLR455W,YLR455W,1053397,12,+,3581,42.19988474,174,10.99776891794757,left
YLR456W,YLR456W,1055059,12,+,3582,40.17908474,170,7.9172454837677435,left
YLR457C,NBP1,1056758,12,-,3583,40.17908474,170,8.54658324820331,left
YLR459W,GAB1,1057320,12,+,3584,38.15818474,166,11.303944527418146,left
YML131W,YML131W,10165,13,+,3585,44.72598474,179,11.384226046073437,left
YML130C,ERO1,13272,13,-,3586,42.70508474,175,13.579011974527823,left
YML129C,COX14,14764,13,-,3587,42.70508474,175,9.379306647317307,left
YML128C,MSC1,16779,13,-,3588,40.17908474,170,9.604228036786834,left
YML127W,RSC9,16985,13,+,3589,40.17908474,170,11.333636515622446,left
YML126C,ERG13,20475,13,-,3590,39.67388474,169,15.102623324566501,left
YML125C,PGA3,21718,13,-,3591,39.16868474,168,12.841371454572037,left
YML124C,TUB3,23714,13,-,3592,38.66338474,167,13.331073397120894,early_peak
YML123C,PHO84,25840,13,-,3593,39.16868474,168,15.224210873775677,right
YML121W,GTR1,26871,13,+,3594,39.16868474,168,10.237666148059079,left
YML120C,NDI1,29898,13,-,3595,37.65298474,165,10.814661318128772,left
YML119W,YML119W,30519,13,+,3596,37.65298474,165,8.488882377402964,right
