orf_name,gene,chr,cat,start,stop,strand,classification,length,manually_curated,promoter_start,promoter_end,gene_body_start,gene_body_end,left_end,right_end,park_TSS,park_PAS,TSS,PAS
YKR083C,DAD2,11,gene,596421,596822,-,Verified,401,False,596891.0,597191.0,596391.0,596891.0,596245,596891.0,596891.0,596245.0,596891.0,596245.0
YKR084C,HBS1,11,gene,597055,598890,-,Verified,1835,False,598926.0,599226.0,598426.0,598926.0,596972,598926.0,598926.0,596972.0,598926.0,596972.0
YKR085C,MRPL20,11,gene,599094,599681,-,Verified,587,False,599691.0,599991.0,599191.0,599691.0,599004,599691.0,599691.0,599004.0,599691.0,599004.0
YKR086W,PRP16,11,gene,599857,603072,+,Verified,3215,False,599533.0,599833.0,599833.0,600333.0,599833,603166.0,599833.0,603166.0,599833.0,603166.0
YKR087C,OMA1,11,gene,603195,604232,-,Verified,1037,False,604238.0,604538.0,603738.0,604238.0,603096,604238.0,604238.0,603096.0,604238.0,603096.0
YKR088C,TVP38,11,gene,604405,605418,-,Verified,1013,False,605432.0,605732.0,604932.0,605432.0,604338,605432.0,605432.0,604338.0,605432.0,604338.0
YKR089C,TGL4,11,gene,605633,608365,-,Verified,2732,False,608443.0,608743.0,607943.0,608443.0,605552,608443.0,608443.0,605552.0,608443.0,605552.0
YKR090W,PXL1,11,gene,608946,611066,+,Verified,2120,False,608474.0,608774.0,608774.0,609274.0,608774,611208.0,608774.0,611208.0,608774.0,611208.0
YKR091W,SRL3,11,gene,611525,612265,+,Verified,740,False,611192.0,611492.0,611492.0,611992.0,611492,612265.0,611492.0,,611492.0,612265.0
YKR092C,SRP40,11,gene,612665,613885,-,Verified,1220,False,613915.0,614215.0,613415.0,613915.0,612419,613915.0,613915.0,612419.0,613915.0,612419.0
YKR093W,PTR2,11,gene,615730,617535,+,Verified,1805,False,615337.0,615637.0,615637.0,616137.0,615637,617736.0,615637.0,617736.0,615637.0,617736.0
YKR094C,RPL40B,11,gene,617996,618750,-,Verified,754,False,618800.0,619100.0,618300.0,618800.0,617809,618800.0,618800.0,617809.0,618800.0,617809.0
YKR095W,MLP1,11,gene,619805,625432,+,Verified,5627,False,619332.0,619632.0,619632.0,620132.0,619632,625620.0,619632.0,625620.0,619632.0,625620.0
YKR095W-A,PCC1,11,gene,625864,626205,+,Verified,341,False,625555.0,625855.0,625855.0,626355.0,625855,626300.0,625855.0,626300.0,625855.0,626300.0
YKR096W,YKR096W,11,gene,626793,630380,+,Verified,3587,False,626274.0,626574.0,626574.0,627074.0,626574,630491.0,626574.0,630491.0,626574.0,630491.0
YKR097W,PCK1,11,gene,631152,632801,+,Verified,1649,,630852.0,631152.0,631152.0,631652.0,631152,632801.0,,,631152.0,632801.0
YKR098C,UBP11,11,gene,633026,635179,-,Verified,2153,False,635284.0,635584.0,634784.0,635284.0,632946,635284.0,635284.0,632946.0,635284.0,632946.0
YKR099W,BAS1,11,gene,635851,638286,+,Verified,2435,False,635269.0,635569.0,635569.0,636069.0,635569,638395.0,635569.0,638395.0,635569.0,638395.0
YKR100C,SKG1,11,gene,638901,639968,-,Verified,1067,False,640320.0,640620.0,639820.0,640320.0,638724,640320.0,640320.0,638724.0,640320.0,638724.0
YKR101W,SIR1,11,gene,640540,642504,+,Verified,1964,False,640231.0,640531.0,640531.0,641031.0,640531,642732.0,640531.0,642732.0,640531.0,642732.0
YKR102W,FLO10,11,gene,646356,649865,+,Verified,3509,,646056.0,646356.0,646356.0,646856.0,646356,649865.0,,,646356.0,649865.0
YKR103W,NFT1,11,gene,653080,656736,+,Verified,3656,,652780.0,653080.0,653080.0,653580.0,653080,656736.0,,,653080.0,656736.0
YKR104W,YKR104W,11,gene,656836,657756,+,Verified,920,,656536.0,656836.0,656836.0,657336.0,656836,657756.0,,,656836.0,657756.0
YKR105C,VBA5,11,gene,658716,660464,-,Uncharacterized,1748,,660464.0,660764.0,659964.0,660464.0,658716,660464.0,,,660464.0,658716.0
YKR106W,YKR106W,11,gene,661442,663289,+,Uncharacterized,1847,,661142.0,661442.0,661442.0,661942.0,661442,663289.0,,,661442.0,663289.0
YLL067C,YLL067C,12,gene,585,4301,-,Uncharacterized,3716,False,5226.0,5526.0,4726.0,5226.0,407,5226.0,5226.0,407.0,5226.0,407.0
YLL066W-B,YLL066W-B,12,gene,5605,5775,+,Uncharacterized,170,,5305.0,5605.0,5605.0,6105.0,5605,5775.0,,,5605.0,5775.0
YLL066C,YLL066C,12,gene,6120,9836,-,Uncharacterized,3716,False,10753.0,11053.0,10253.0,10753.0,6044,10753.0,10753.0,6044.0,10753.0,6044.0
YLL064C,PAU18,12,gene,13083,13445,-,Verified,362,,13445.0,13745.0,12945.0,13445.0,13083,13445.0,,,13445.0,13083.0
YLL063C,AYT1,12,gene,14648,16072,-,Verified,1424,False,16042.0,16342.0,15542.0,16042.0,14490,16042.0,16042.0,14490.0,16042.0,14490.0
YLL062C,MHT1,12,gene,16639,17613,-,Verified,974,False,17693.0,17993.0,17193.0,17693.0,16516,17693.0,17693.0,16516.0,17693.0,16516.0
YLL061W,MMP1,12,gene,17956,19707,+,Verified,1751,False,17650.0,17950.0,17950.0,18450.0,17950,19761.0,17950.0,19761.0,17950.0,19761.0
YLL060C,GTT2,12,gene,21138,21839,-,Verified,701,,21839.0,22139.0,21339.0,21839.0,21138,21839.0,,,21839.0,21138.0
YLL058W,YLL058W,12,gene,23569,25296,+,Uncharacterized,1727,False,23177.0,23477.0,23477.0,23977.0,23477,25381.0,23477.0,25381.0,23477.0,25381.0
YLL057C,JLP1,12,gene,25756,26994,-,Verified,1238,False,27009.0,27309.0,26509.0,27009.0,25566,27009.0,27009.0,25566.0,27009.0,25566.0
YLL056C,YLL056C,12,gene,27409,28305,-,Uncharacterized,896,False,28048.0,28348.0,27548.0,28048.0,27289,28048.0,28048.0,27289.0,28048.0,27289.0
YLL055W,YCT1,12,gene,30109,31704,+,Verified,1595,False,29326.0,29626.0,29626.0,30126.0,29626,31768.0,29626.0,31768.0,29626.0,31768.0
YLL054C,YLL054C,12,gene,32673,35204,-,Uncharacterized,2531,False,35256.0,35556.0,34756.0,35256.0,32314,35256.0,35256.0,32314.0,35256.0,32314.0
YLL053C,YLL053C,12,gene,35503,35961,-,Uncharacterized,458,,35961.0,36261.0,35461.0,35961.0,35503,35961.0,,,35961.0,35503.0
YLL052C,AQY2,12,gene,35912,36361,-,Verified,449,False,36384.0,36684.0,35884.0,36384.0,35912,36384.0,36384.0,,36384.0,35912.0
YLL051C,FRE6,12,gene,37333,39471,-,Verified,2138,False,39542.0,39842.0,39042.0,39542.0,37152,39542.0,39542.0,37152.0,39542.0,37152.0
YLL050C,COF1,12,gene,39804,40414,-,Verified,610,False,40444.0,40744.0,39944.0,40444.0,39681,40444.0,40444.0,39681.0,40444.0,39681.0
YLL049W,LDB18,12,gene,40666,41205,+,Verified,539,False,40342.0,40642.0,40642.0,41142.0,40642,41299.0,40642.0,41299.0,40642.0,41299.0
YLL048C,YBT1,12,gene,41280,46265,-,Verified,4985,False,46434.0,46734.0,45934.0,46434.0,41176,46434.0,46434.0,41176.0,46434.0,41176.0
YLL046C,RNP1,12,gene,46714,47463,-,Verified,749,,47463.0,47763.0,46963.0,47463.0,46714,47463.0,,,47463.0,46714.0
YLL045C,RPL8B,12,gene,47859,48629,-,Verified,770,False,48653.0,48953.0,48153.0,48653.0,47747,48653.0,48653.0,47747.0,48653.0,47747.0
YLL043W,FPS1,12,gene,49938,51947,+,Verified,2009,False,49566.0,49866.0,49866.0,50366.0,49866,52114.0,49866.0,52114.0,49866.0,52114.0
YLL042C,ATG10,12,gene,52087,52590,-,Verified,503,False,52640.0,52940.0,52140.0,52640.0,51986,52640.0,52640.0,51986.0,52640.0,51986.0
YLL041C,SDH2,12,gene,53131,53931,-,Verified,800,False,54009.0,54309.0,53509.0,54009.0,52854,54009.0,54009.0,52854.0,54009.0,52854.0
YLL040C,VPS13,12,gene,54211,63645,-,Verified,9434,False,63757.0,64057.0,63257.0,63757.0,54146,63757.0,63757.0,54146.0,63757.0,54146.0
YLL039C,UBI4,12,gene,64062,65207,-,Verified,1145,False,65305.0,65605.0,64805.0,65305.0,64006,65305.0,65305.0,64006.0,65305.0,64006.0
YLL038C,ENT4,12,gene,65775,66518,-,Verified,743,False,66569.0,66869.0,66069.0,66569.0,65775,66569.0,66569.0,,66569.0,65775.0
YLL036C,PRP19,12,gene,66745,68256,-,Verified,1511,False,68269.0,68569.0,67769.0,68269.0,66661,68269.0,68269.0,66661.0,68269.0,66661.0
YLL035W,GRC3,12,gene,68580,70478,+,Verified,1898,False,68120.0,68420.0,68420.0,68920.0,68420,70711.0,68420.0,70711.0,68420.0,70711.0
YLL034C,RIX7,12,gene,70633,73146,-,Verified,2513,False,73185.0,73485.0,72685.0,73185.0,70479,73185.0,73185.0,70479.0,73185.0,70479.0
YLL033W,IRC19,12,gene,73409,74101,+,Verified,692,False,73096.0,73396.0,73396.0,73896.0,73396,74252.0,73396.0,74252.0,73396.0,74252.0
YLL032C,YLL032C,12,gene,74270,76747,-,Verified,2477,False,76853.0,77153.0,76353.0,76853.0,73953,76853.0,76853.0,73953.0,76853.0,73953.0
YLL031C,GPI13,12,gene,77152,80205,-,Verified,3053,False,80270.0,80570.0,79770.0,80270.0,77060,80270.0,80270.0,77060.0,80270.0,77060.0
YLL029W,FRA1,12,gene,81461,83710,+,Verified,2249,False,81059.0,81359.0,81359.0,81859.0,81359,83815.0,81359.0,83815.0,81359.0,83815.0
YLL028W,TPO1,12,gene,84804,86564,+,Verified,1760,False,84347.0,84647.0,84647.0,85147.0,84647,86727.0,84647.0,86727.0,84647.0,86727.0
YLL027W,ISA1,12,gene,87403,88155,+,Verified,752,False,86957.0,87257.0,87257.0,87757.0,87257,88315.0,87257.0,88315.0,87257.0,88315.0
YLL026W,HSP104,12,gene,88623,91349,+,Verified,2726,False,88274.0,88574.0,88574.0,89074.0,88574,91435.0,88574.0,91435.0,88574.0,91435.0
YLL025W,PAU17,12,gene,94747,95121,+,Verified,374,False,93913.0,94213.0,94213.0,94713.0,94213,95335.0,94213.0,95335.0,94213.0,95335.0
YLL024C,SSA2,12,gene,95566,97485,-,Verified,1919,False,97516.0,97816.0,97016.0,97516.0,95433,97516.0,97516.0,95433.0,97516.0,95433.0
YLL023C,POM33,12,gene,97997,98836,-,Verified,839,False,98890.0,99190.0,98390.0,98890.0,97872,98890.0,98890.0,97872.0,98890.0,97872.0
YLL022C,HIF1,12,gene,99044,100201,-,Verified,1157,False,100194.0,100494.0,99694.0,100194.0,98987,100194.0,100194.0,98987.0,100194.0,98987.0
YLL021W,SPA2,12,gene,100947,105347,+,Verified,4400,False,100504.0,100804.0,100804.0,101304.0,100804,105453.0,100804.0,105453.0,100804.0,105453.0
YLL019C,KNS1,12,gene,105686,107899,-,Verified,2213,,107899.0,108199.0,107399.0,107899.0,105686,107899.0,,,107899.0,105686.0
YLL018C-A,COX19,12,gene,108676,108972,-,Verified,296,False,109031.0,109331.0,108531.0,109031.0,108676,109031.0,109031.0,,109031.0,108676.0
YLL018C,DPS1,12,gene,109902,111575,-,Verified,1673,False,111615.0,111915.0,111115.0,111615.0,109747,111615.0,111615.0,109747.0,111615.0,109747.0
YLL015W,BPT1,12,gene,116432,121111,+,Verified,4679,False,116014.0,116314.0,116314.0,116814.0,116314,121149.0,116314.0,121149.0,116314.0,121149.0
YLL014W,EMC6,12,gene,121322,121648,+,Verified,326,False,121005.0,121305.0,121305.0,121805.0,121305,121738.0,121305.0,121738.0,121305.0,121738.0
YLL013C,PUF3,12,gene,122075,124714,-,Verified,2639,False,125028.0,125328.0,124528.0,125028.0,121906,125028.0,125028.0,121906.0,125028.0,121906.0
YLL012W,YEH1,12,gene,125534,127255,+,Verified,1721,False,125182.0,125482.0,125482.0,125982.0,125482,127335.0,125482.0,127335.0,125482.0,127335.0
YLL011W,SOF1,12,gene,127523,128992,+,Verified,1469,False,127213.0,127513.0,127513.0,128013.0,127513,129056.0,127513.0,129056.0,127513.0,129056.0
YLL010C,PSR1,12,gene,129330,130613,-,Verified,1283,False,130797.0,131097.0,130297.0,130797.0,129072,130797.0,130797.0,129072.0,130797.0,129072.0
YLL009C,COX17,12,gene,131205,131414,-,Verified,209,False,131467.0,131767.0,130967.0,131467.0,131086,131467.0,131467.0,131086.0,131467.0,131086.0
YLL008W,DRS1,12,gene,131729,133987,+,Verified,2258,False,131400.0,131700.0,131700.0,132200.0,131700,134121.0,131700.0,134121.0,131700.0,134121.0
YLL007C,YLL007C,12,gene,134302,136299,-,Uncharacterized,1997,False,136376.0,136676.0,135876.0,136376.0,134125,136376.0,136376.0,134125.0,136376.0,134125.0
YLL006W-A,YLL006W-A,12,gene,136345,136521,+,Uncharacterized,176,,136045.0,136345.0,136345.0,136845.0,136345,136521.0,,,136345.0,136521.0
YLL006W,MMM1,12,gene,136586,137866,+,Verified,1280,False,136266.0,136566.0,136566.0,137066.0,136566,137902.0,136566.0,137902.0,136566.0,137902.0
YLL005C,SPO75,12,gene,137940,140546,-,Verified,2606,,140546.0,140846.0,140046.0,140546.0,137940,140546.0,,,140546.0,137940.0
YLL004W,ORC3,12,gene,141073,142923,+,Verified,1850,False,140768.0,141068.0,141068.0,141568.0,141068,142999.0,141068.0,142999.0,141068.0,142999.0
YLL003W,SFI1,12,gene,143201,146041,+,Verified,2840,False,142854.0,143154.0,143154.0,143654.0,143154,146102.0,143154.0,146102.0,143154.0,146102.0
YLL002W,RTT109,12,gene,146291,147601,+,Verified,1310,False,145977.0,146277.0,146277.0,146777.0,146277,147670.0,146277.0,147670.0,146277.0,147670.0
YLL001W,DNM1,12,gene,147890,150163,+,Verified,2273,False,147561.0,147861.0,147861.0,148361.0,147861,150413.0,147861.0,150413.0,147861.0,150413.0
YLR001C,YLR001C,12,gene,151389,153977,-,Uncharacterized,2588,False,154009.0,154309.0,153509.0,154009.0,151334,154009.0,154009.0,151334.0,154009.0,151334.0
YLR002C,NOC3,12,gene,154343,156334,-,Verified,1991,False,156371.0,156671.0,155871.0,156371.0,154246,156371.0,156371.0,154246.0,156371.0,154246.0
YLR003C,CMS1,12,gene,156855,157730,-,Uncharacterized,875,False,157749.0,158049.0,157249.0,157749.0,156771,157749.0,157749.0,156771.0,157749.0,156771.0
YLR004C,THI73,12,gene,157934,159505,-,Verified,1571,False,159817.0,160117.0,159317.0,159817.0,157869,159817.0,159817.0,157869.0,159817.0,157869.0
YLR005W,SSL1,12,gene,160049,161434,+,Verified,1385,False,159721.0,160021.0,160021.0,160521.0,160021,161706.0,160021.0,161706.0,160021.0,161706.0
YLR006C,SSK1,12,gene,161755,163893,-,Verified,2138,False,164069.0,164369.0,163569.0,164069.0,161675,164069.0,164069.0,161675.0,164069.0,161675.0
YLR007W,NSE1,12,gene,164392,165402,+,Verified,1010,False,164086.0,164386.0,164386.0,164886.0,164386,165449.0,164386.0,165449.0,164386.0,165449.0
YLR008C,PAM18,12,gene,165577,166083,-,Verified,506,False,166195.0,166495.0,165695.0,166195.0,165306,166195.0,166195.0,165306.0,166195.0,165306.0
YLR009W,RLP24,12,gene,166537,167136,+,Verified,599,False,166098.0,166398.0,166398.0,166898.0,166398,167269.0,166398.0,167269.0,166398.0,167269.0
YLR010C,TEN1,12,gene,167320,167802,-,Verified,482,False,168037.0,168337.0,167537.0,168037.0,167117,168037.0,168037.0,167117.0,168037.0,167117.0
YLR011W,LOT6,12,gene,169103,169678,+,Verified,575,False,168736.0,169036.0,169036.0,169536.0,169036,169800.0,169036.0,169800.0,169036.0,169800.0
YLR012C,YLR012C,12,gene,169982,170281,-,Uncharacterized,299,,170281.0,170581.0,169781.0,170281.0,169982,170281.0,,,170281.0,169982.0
YLR013W,GAT3,12,gene,171339,171764,+,Verified,425,,171039.0,171339.0,171339.0,171839.0,171339,171764.0,,,171339.0,171764.0
YLR014C,PPR1,12,gene,172268,174982,-,Verified,2714,False,175027.0,175327.0,174527.0,175027.0,171992,175027.0,175027.0,171992.0,175027.0,171992.0
YLR015W,BRE2,12,gene,175227,176744,+,Verified,1517,False,174891.0,175191.0,175191.0,175691.0,175191,176917.0,175191.0,176917.0,175191.0,176917.0
YLR016C,PML1,12,gene,176802,177416,-,Verified,614,False,177450.0,177750.0,176950.0,177450.0,176755,177450.0,177450.0,176755.0,177450.0,176755.0
YLR017W,MEU1,12,gene,177608,178621,+,Verified,1013,False,177315.0,177615.0,177615.0,178115.0,177615,178709.0,177615.0,178709.0,177615.0,178709.0
YLR018C,POM34,12,gene,178707,179606,-,Verified,899,False,179697.0,179997.0,179197.0,179697.0,178608,179697.0,179697.0,178608.0,179697.0,178608.0
YLR019W,PSR2,12,gene,180288,181481,+,Verified,1193,False,179683.0,179983.0,179983.0,180483.0,179983,181619.0,179983.0,181619.0,179983.0,181619.0
YLR020C,YEH2,12,gene,181789,183405,-,Verified,1616,False,183445.0,183745.0,182945.0,183445.0,181613,183445.0,183445.0,181613.0,183445.0,181613.0
YLR021W,IRC25,12,gene,183623,184162,+,Verified,539,False,183292.0,183592.0,183592.0,184092.0,183592,184211.0,183592.0,184211.0,183592.0,184211.0
YLR022C,SDO1,12,gene,184174,184926,-,Verified,752,False,184928.0,185228.0,184428.0,184928.0,184113,184928.0,184928.0,184113.0,184928.0,184113.0
YLR023C,IZH3,12,gene,185498,187129,-,Verified,1631,False,187318.0,187618.0,186818.0,187318.0,185418,187318.0,187318.0,185418.0,187318.0,185418.0
YLR024C,UBR2,12,gene,187663,193281,-,Verified,5618,False,193466.0,193766.0,192966.0,193466.0,187639,193466.0,193466.0,187639.0,193466.0,187639.0
YLR025W,SNF7,12,gene,194452,195174,+,Verified,722,False,194104.0,194404.0,194404.0,194904.0,194404,195302.0,194404.0,195302.0,194404.0,195302.0
YLR026C,SED5,12,gene,195450,196472,-,Verified,1022,False,196588.0,196888.0,196088.0,196588.0,195418,196588.0,196588.0,195418.0,196588.0,195418.0
YLR027C,AAT2,12,gene,196829,198085,-,Verified,1256,False,198114.0,198414.0,197614.0,198114.0,196781,198114.0,198114.0,196781.0,198114.0,196781.0
YLR028C,ADE16,12,gene,199540,201315,-,Verified,1775,False,201469.0,201769.0,200969.0,201469.0,199458,201469.0,201469.0,199458.0,201469.0,199458.0
YLR029C,RPL15A,12,gene,201976,202590,-,Verified,614,False,202614.0,202914.0,202114.0,202614.0,201846,202614.0,202614.0,201846.0,202614.0,201846.0
YLR030W,YLR030W,12,gene,203290,204081,+,Uncharacterized,791,,202990.0,203290.0,203290.0,203790.0,203290,204081.0,,,203290.0,204081.0
YLR031W,YLR031W,12,gene,204225,204785,+,Uncharacterized,560,,203925.0,204225.0,204225.0,204725.0,204225,204785.0,,,204225.0,204785.0
YLR032W,RAD5,12,gene,204991,208500,+,Verified,3509,False,204641.0,204941.0,204941.0,205441.0,204941,208558.0,204941.0,208558.0,204941.0,208558.0
YLR033W,RSC58,12,gene,208761,210269,+,Verified,1508,False,208409.0,208709.0,208709.0,209209.0,208709,210468.0,208709.0,210468.0,208709.0,210468.0
YLR034C,SMF3,12,gene,210512,211933,-,Verified,1421,False,212093.0,212393.0,211593.0,212093.0,210353,212093.0,212093.0,210353.0,212093.0,210353.0
YLR035C,MLH2,12,gene,212369,214456,-,Verified,2087,False,214496.0,214796.0,213996.0,214496.0,212283,214496.0,214496.0,212283.0,214496.0,212283.0
YLR036C,YLR036C,12,gene,221521,222132,-,Uncharacterized,611,False,222186.0,222486.0,221686.0,222186.0,221354,222186.0,222186.0,221354.0,222186.0,221354.0
YLR037C,PAU23,12,gene,222685,223059,-,Verified,374,False,223257.0,223557.0,222757.0,223257.0,222469,223257.0,223257.0,222469.0,223257.0,222469.0
YLR038C,COX12,12,gene,224921,225172,-,Verified,251,False,225238.0,225538.0,224738.0,225238.0,224605,225238.0,225238.0,224605.0,225238.0,224605.0
YLR039C,RIC1,12,gene,225426,228596,-,Verified,3170,False,228535.0,228835.0,228035.0,228535.0,225364,228535.0,228535.0,225364.0,228535.0,225364.0
YLR040C,YLR040C,12,gene,228908,229582,-,Uncharacterized,674,False,229716.0,230016.0,229216.0,229716.0,228777,229716.0,229716.0,228777.0,229716.0,228777.0
YLR042C,YLR042C,12,gene,229966,230451,-,Uncharacterized,485,False,230533.0,230833.0,230033.0,230533.0,229861,230533.0,230533.0,229861.0,230533.0,229861.0
YLR043C,TRX1,12,gene,231702,232013,-,Verified,311,False,232060.0,232360.0,231560.0,232060.0,231613,232060.0,232060.0,231613.0,232060.0,231613.0
YLR044C,PDC1,12,gene,232390,234081,-,Verified,1691,False,234112.0,234412.0,233612.0,234112.0,232314,234112.0,234112.0,232314.0,234112.0,232314.0
YLR045C,STU2,12,gene,235037,237703,-,Verified,2666,False,237806.0,238106.0,237306.0,237806.0,234781,237806.0,237806.0,234781.0,237806.0,234781.0
YLR046C,YLR046C,12,gene,238001,238813,-,Uncharacterized,812,False,238982.0,239282.0,238482.0,238982.0,237966,238982.0,238982.0,237966.0,238982.0,237966.0
YLR047C,FRE8,12,gene,239347,241407,-,Verified,2060,False,241644.0,241944.0,241144.0,241644.0,239347,241644.0,241644.0,,241644.0,239347.0
YLR048W,RPS0B,12,gene,242232,243349,+,Verified,1117,False,241891.0,242191.0,242191.0,242691.0,242191,243592.0,242191.0,243592.0,242191.0,243592.0
YLR049C,YLR049C,12,gene,243886,245172,-,Uncharacterized,1286,False,245364.0,245664.0,244864.0,245364.0,243740,245364.0,245364.0,243740.0,245364.0,243740.0
YLR050C,YLR050C,12,gene,245587,246072,-,Uncharacterized,485,False,246084.0,246384.0,245584.0,246084.0,245483,246084.0,246084.0,245483.0,246084.0,245483.0
YLR051C,FCF2,12,gene,246324,246977,-,Verified,653,False,246999.0,247299.0,246499.0,246999.0,246224,246999.0,246999.0,246224.0,246999.0,246224.0
YLR052W,IES3,12,gene,247201,247953,+,Verified,752,False,246896.0,247196.0,247196.0,247696.0,247196,248098.0,247196.0,248098.0,247196.0,248098.0
YLR053C,YLR053C,12,gene,248100,248426,-,Uncharacterized,326,,248426.0,248726.0,247926.0,248426.0,248100,248426.0,,,248426.0,248100.0
YLR054C,OSW2,12,gene,248717,250978,-,Verified,2261,,250978.0,251278.0,250478.0,250978.0,248717,250978.0,,,250978.0,248717.0
YLR055C,SPT8,12,gene,251272,253080,-,Verified,1808,False,253139.0,253439.0,252639.0,253139.0,251235,253139.0,253139.0,251235.0,253139.0,251235.0
YLR056W,ERG3,12,gene,253861,254958,+,Verified,1097,False,253505.0,253805.0,253805.0,254305.0,253805,255086.0,253805.0,255086.0,253805.0,255086.0
YLR057W,YLR057W,12,gene,255306,257855,+,Uncharacterized,2549,False,254942.0,255242.0,255242.0,255742.0,255242,257942.0,255242.0,257942.0,255242.0,257942.0
YLR058C,SHM2,12,gene,257992,259401,-,Verified,1409,False,259441.0,259741.0,258941.0,259441.0,257844,259441.0,259441.0,257844.0,259441.0,257844.0
YLR059C,REX2,12,gene,259738,260547,-,Verified,809,False,260537.0,260837.0,260037.0,260537.0,259555,260537.0,260537.0,259555.0,260537.0,259555.0
